date,spot_foreign_net,spot_trust_net,spot_dealer_self_net,spot_dealer_hedge_net,spot_total_net,spot_dealer_net,fut_dealer_deal_net,fut_dealer_oi_net,fut_dealer_oi_long,fut_dealer_oi_short,fut_trust_deal_net,fut_trust_oi_net,fut_trust_oi_long,fut_trust_oi_short,fut_foreign_deal_net,fut_foreign_oi_net,fut_foreign_oi_long,fut_foreign_oi_short,opt_dealer_call_oi_net,opt_dealer_call_deal_net,opt_dealer_call_oi_long,opt_dealer_call_oi_short,opt_trust_call_oi_net,opt_trust_call_deal_net,opt_trust_call_oi_long,opt_trust_call_oi_short,opt_foreign_call_oi_net,opt_foreign_call_deal_net,opt_foreign_call_oi_long,opt_foreign_call_oi_short,opt_dealer_put_oi_net,opt_dealer_put_deal_net,opt_dealer_put_oi_long,opt_dealer_put_oi_short,opt_trust_put_oi_net,opt_trust_put_deal_net,opt_trust_put_oi_long,opt_trust_put_oi_short,opt_foreign_put_oi_net,opt_foreign_put_deal_net,opt_foreign_put_oi_long,opt_foreign_put_oi_short,opt_foreign_pcr,spot_foreign_net_5d,spot_trust_net_5d,spot_dealer_net_5d,spot_total_net_5d,fut_foreign_oi_chg,chip_label,chip_bias
2025-10-17,-219.97157761,-57.64756289,1.54098548,-40.0912697,-316.16942472,-38.55028422,1371.0,1083.0,4018.0,2935.0,-78.0,21804.0,28775.0,6971.0,-2013.0,-25586.0,16979.0,42565.0,4485.0,-13099.0,31274.0,26789.0,-40.0,0.0,0.0,40.0,10188.0,954.0,15530.0,5342.0,10338.0,965.0,39008.0,28670.0,80.0,0.0,80.0,0.0,6452.0,1551.0,11264.0,4812.0,0.7253058596265293,-967.9970159300002,-92.050718,-71.22122936000002,-1131.26896329,-3551.0,偏空確認｜外資現貨大賣；外資期貨淨空增；投信賣超,-2
2025-10-20,142.22590437,-29.92595188,17.63398152,41.10315567,171.03708968,58.73713719,-1109.0,-39.0,3395.0,3434.0,505.0,22309.0,29123.0,6814.0,285.0,-25251.0,17104.0,42355.0,4913.0,428.0,35206.0,30293.0,-40.0,0.0,0.0,40.0,10063.0,-125.0,18623.0,8560.0,20566.0,10228.0,52920.0,32354.0,80.0,0.0,80.0,0.0,6238.0,-214.0,14787.0,8549.0,0.7940181495999571,-262.6435621700002,-114.70080434,95.58662199999998,-281.75774450999995,335.0,偏多｜外資現貨大買；投信賣超；選擇權 PCR 偏低≤0.88（≈P20）,1
2025-10-21,-2.40714297,-38.89235937,25.14688368,60.40161576,44.2489971,85.54849944,-979.0,-1042.0,2830.0,3872.0,-5.0,22304.0,29085.0,6781.0,1969.0,-23282.0,18684.0,41966.0,12833.0,7920.0,37159.0,24326.0,-40.0,0.0,0.0,40.0,10483.0,420.0,20239.0,9756.0,13720.0,-6846.0,50857.0,37137.0,80.0,0.0,80.0,0.0,5871.0,-367.0,17631.0,11760.0,0.8711398784524927,-101.56301231000023,-134.83483278,243.62020022,7.2223551300000395,1969.0,偏多｜外資期貨淨多增；現貨賣／期貨多→可能回補或對沖；投信賣超,1
2025-10-22,-224.07410493,-23.06397931,21.98913351,5.51705963,-219.6318911,27.50619314,1659.0,596.0,3569.0,2973.0,-2027.0,20277.0,27062.0,6785.0,-2727.0,-26095.0,16010.0,42105.0,7873.0,-14492.0,27842.0,19969.0,-40.0,0.0,0.0,40.0,6358.0,-591.0,11051.0,4693.0,17734.0,2212.0,40647.0,22913.0,80.0,0.0,80.0,0.0,2886.0,-2047.0,7956.0,5070.0,0.7199348475251108,-174.63494849000023,-147.52679659,239.35359187999998,-82.80815319999996,-2813.0,偏空確認｜外資現貨大賣；外資期貨淨空增；投信賣超,-2
2025-10-23,-239.42493081,-11.00436637,5.81820705,-3.32292085,-247.93401098,2.4952862,425.0,982.0,3771.0,2789.0,-566.0,19711.0,26593.0,6882.0,1789.0,-24307.0,16016.0,40323.0,13223.0,5350.0,40038.0,26815.0,-40.0,0.0,0.0,40.0,7854.0,1496.0,14972.0,7118.0,18435.0,701.0,49537.0,31102.0,80.0,0.0,80.0,0.0,1941.0,-945.0,9231.0,7290.0,0.6165508950040075,-543.6518519500003,-160.53421982000003,135.73683175,-568.4492400199999,1788.0,中性／雜訊｜外資現貨大賣；外資期貨淨多增；現貨賣／期貨多→可能回補或對沖,0
2025-10-27,326.39212655,-30.45273794,68.582947,147.09600325,511.61833886,215.67895025,-1838.0,-849.0,3470.0,4319.0,784.0,20495.0,27071.0,6576.0,-44.0,-24211.0,17910.0,42121.0,1246.0,-5894.0,26780.0,25534.0,-40.0,0.0,0.0,40.0,7979.0,-632.0,14599.0,6620.0,7794.0,-16280.0,35661.0,27867.0,80.0,0.0,80.0,0.0,2524.0,-826.0,10326.0,7802.0,0.707308719775327,2.7118522099997904,-133.33939487,389.96606622,259.33852356000006,96.0,偏多｜外資現貨大買；投信賣超；選擇權 PCR 偏低≤0.88（≈P20）,1
2025-10-28,-271.13846791,6.18383184,14.01685721,11.3292239,-239.60855496,25.34608111,1367.0,505.0,4233.0,3728.0,-274.0,20221.0,26863.0,6642.0,-3243.0,-27454.0,16317.0,43771.0,3737.0,2491.0,33599.0,29862.0,-40.0,0.0,0.0,40.0,7829.0,-150.0,16530.0,8701.0,13268.0,5474.0,45478.0,32210.0,80.0,0.0,80.0,0.0,2200.0,-324.0,11852.0,9652.0,0.7169993950393224,-410.65252007000015,-97.22961115,356.57501014,-151.30712107999994,-3243.0,偏空確認｜外資現貨大賣；外資期貨淨空增；選擇權 PCR 偏低≤0.88（≈P20）,-2
2025-10-29,71.88118436,-48.13902331,30.03321617,56.09816178,109.873539,86.13137795,-1169.0,-685.0,3461.0,4146.0,666.0,20887.0,27363.0,6476.0,2933.0,-24421.0,18655.0,43076.0,7150.0,4728.0,27747.0,20597.0,-40.0,0.0,0.0,40.0,8730.0,2843.0,14423.0,5693.0,12099.0,-21976.0,33737.0,21638.0,80.0,0.0,80.0,0.0,2227.0,-3307.0,8333.0,6106.0,0.5777577480413228,-336.3641927400002,-106.47627509,357.15788865,-85.68257917999995,3033.0,偏多確認｜外資現貨大買；外資期貨淨多增；投信賣超,2
2025-10-30,16.55522597,-54.3347896,-9.73951391,14.47603567,-33.04304187,4.73652176,-65.0,-751.0,3179.0,3930.0,46.0,20933.0,27413.0,6480.0,-290.0,-24746.0,18258.0,43004.0,9067.0,1917.0,35961.0,26894.0,-40.0,0.0,0.0,40.0,9009.0,279.0,18617.0,9608.0,10833.0,-1266.0,39037.0,28204.0,80.0,0.0,80.0,0.0,3403.0,1176.0,12236.0,8833.0,0.6572487511414299,-95.7348618400002,-137.74708538,334.38821727000004,100.90627005000005,-325.0,偏空｜投信賣超；選擇權 PCR 偏低≤0.88（≈P20）,-1
2025-10-31,-283.96614914,-34.78817647,57.64505011,17.16904009,-243.94023541,74.8140902,-652.0,-1387.0,3461.0,4848.0,186.0,21119.0,27595.0,6476.0,1818.0,-22936.0,19663.0,42599.0,151.0,-8435.0,23463.0,23312.0,-40.0,0.0,0.0,40.0,9222.0,-621.0,17190.0,7968.0,6309.0,-6716.0,30226.0,23917.0,80.0,0.0,80.0,0.0,2460.0,-2263.0,11013.0,8553.0,0.6406631762652705,-140.27608017000023,-161.53089548,406.70702127000004,104.90004562000001,1810.0,偏空｜外資現貨大賣；外資期貨淨多增；現貨賣／期貨多→可能回補或對沖,-1
2025-11-03,-84.45597152,-0.2499942,2.70696353,-2.75189636,-84.75089855,-0.04493283,1857.0,554.0,4437.0,3883.0,-116.0,21003.0,27556.0,6553.0,-3351.0,-27880.0,17236.0,45116.0,-760.0,-911.0,28236.0,28996.0,-40.0,0.0,0.0,40.0,9154.0,-68.0,20540.0,11386.0,17929.0,11620.0,42547.0,24618.0,80.0,0.0,80.0,0.0,2385.0,-75.0,14067.0,11682.0,0.6848588120740019,-551.1241782400002,-131.32815174,190.98313819,-491.46919178999997,-4944.0,偏空確認｜外資現貨大賣；外資期貨淨空增；選擇權 PCR 偏低≤0.88（≈P20）,-2
2025-11-04,-76.3118732,36.44389392,-9.22773599,-59.17933574,-108.27505101,-68.40707173,-212.0,380.0,4496.0,4116.0,-384.0,20619.0,27259.0,6640.0,-33.0,-27842.0,16846.0,44688.0,-1520.0,-760.0,29395.0,30915.0,-40.0,0.0,0.0,40.0,9669.0,515.0,24186.0,14517.0,11523.0,-6406.0,45346.0,33823.0,80.0,0.0,80.0,0.0,3085.0,700.0,16781.0,13696.0,0.6938311419829654,-356.2975835300002,-101.06808966,97.22998535,-360.13568784,38.0,偏空｜外資現貨大賣；投信買超；選擇權 PCR 偏低≤0.88（≈P20）,-1
2025-11-05,-575.27398939,-14.02487077,2.85922656,-64.47138096,-650.91101456,-61.6121544,2283.0,2717.0,6368.0,3651.0,250.0,20869.0,27620.0,6751.0,-4282.0,-32088.0,15145.0,47233.0,376.0,-14984.0,29740.0,29364.0,-40.0,0.0,0.0,40.0,8883.0,1088.0,15287.0,6404.0,16168.0,-3404.0,36233.0,20065.0,80.0,0.0,80.0,0.0,3216.0,-537.0,10506.0,7290.0,0.6872506050892916,-1003.4527572800002,-66.95393712,-50.513546999999996,-1120.9202414000001,-4246.0,偏空確認｜外資現貨大賣；外資期貨淨空增；選擇權 PCR 偏低≤0.88（≈P20）,-2
2025-11-06,-51.61228109,27.13254081,24.16068913,19.74168534,19.42263419,43.90237447,-2395.0,398.0,4953.0,4555.0,304.0,21173.0,27823.0,6650.0,2051.0,-29917.0,17162.0,47079.0,6696.0,6320.0,39610.0,32914.0,-40.0,0.0,0.0,40.0,10018.0,1135.0,18995.0,8977.0,14496.0,-1672.0,45960.0,31464.0,80.0,0.0,80.0,0.0,2128.0,-1088.0,13734.0,11606.0,0.7230323769413003,-1071.6202643400002,14.51339329,-11.34769429,-1068.45456534,2171.0,偏多｜外資現貨大賣；外資期貨淨多增；現貨賣／期貨多→可能回補或對沖,1
2025-11-07,-353.56498169,-13.89320008,-12.99609028,-92.84547739,-473.29974944,-105.84156767,1225.0,1512.0,5547.0,4035.0,-334.0,20839.0,27680.0,6841.0,-881.0,-30820.0,16556.0,47376.0,2157.0,-27858.0,34737.0,32580.0,-40.0,0.0,0.0,40.0,9672.0,-1831.0,17462.0,7790.0,12666.0,7.0,39290.0,26624.0,80.0,0.0,80.0,0.0,2030.0,-178.0,12576.0,10546.0,0.7201924178215554,-1141.2190968900002,35.40836968000001,-192.00335216000002,-1297.81407937,-903.0,偏空｜外資現貨大賣；選擇權 PCR 偏低≤0.88（≈P20）,-1
2025-11-10,-52.91526198,30.37382623,15.85204708,21.21312865,14.52373998,37.06517573,-544.0,952.0,5219.0,4267.0,575.0,21414.0,28107.0,6693.0,-21.0,-30589.0,17333.0,47922.0,8673.0,6516.0,40989.0,32316.0,-40.0,0.0,0.0,40.0,9723.0,51.0,20869.0,11146.0,15149.0,2483.0,47906.0,32757.0,80.0,0.0,80.0,0.0,911.0,-1119.0,14742.0,13831.0,0.7064066318462792,-1109.67838735,66.03219011,-154.89324359999998,-1198.5394408400002,231.0,偏空｜外資現貨大賣；投信買超；選擇權 PCR 偏低≤0.88（≈P20）,-1
2025-11-11,-173.67623754,23.37032235,-9.41715271,-38.44399848,-198.16706638,-47.86115119,918.0,1888.0,6028.0,4140.0,-193.0,21221.0,28001.0,6780.0,-910.0,-31530.0,17165.0,48695.0,2926.0,-5747.0,40781.0,37855.0,-40.0,0.0,0.0,40.0,8713.0,-1010.0,21742.0,13029.0,16473.0,1324.0,49919.0,33446.0,80.0,0.0,80.0,0.0,-568.0,-1479.0,16235.0,16803.0,0.7467114340907001,-1207.0427516900002,52.95861854,-134.34732306,-1288.4314562099999,-941.0,偏空｜外資現貨大賣；投信買超；選擇權 PCR 偏低≤0.88（≈P20）,-1
2025-11-12,-84.84304834,-24.48349841,4.50082087,29.87618213,-74.94954375,34.377003,-1667.0,277.0,4316.0,4039.0,457.0,21678.0,28348.0,6670.0,1378.0,-29964.0,19241.0,49205.0,320.0,-2046.0,27840.0,27520.0,-40.0,0.0,0.0,40.0,11421.0,2582.0,17887.0,6466.0,9151.0,-14414.0,36749.0,27598.0,80.0,0.0,80.0,0.0,1542.0,-3073.0,11433.0,9891.0,0.6391792922234024,-716.6118106400003,42.49999090000001,-38.35816565999999,-712.4699854,1566.0,偏空｜外資現貨大賣；外資期貨淨多增；現貨賣／期貨多→可能回補或對沖,-1
2025-11-13,-66.35665606,-9.72024239,6.4761145,9.41627449,-60.18450946,15.89238899,1532.0,1813.0,5738.0,3925.0,46.0,21724.0,28397.0,6673.0,-1550.0,-31514.0,18387.0,49901.0,-6164.0,-6484.0,31535.0,37699.0,-40.0,0.0,0.0,40.0,11006.0,-415.0,21083.0,10077.0,18296.0,9145.0,52303.0,34007.0,80.0,0.0,80.0,0.0,1198.0,-344.0,14325.0,13127.0,0.6794573827254186,-731.3561856100002,5.647207700000003,-66.36815114,-792.07712905,-1550.0,偏空確認｜外資現貨大賣；外資期貨淨空增；選擇權 PCR 偏低≤0.88（≈P20）,-2
2025-11-14,-603.99178503,-47.41432411,-36.62350715,-151.76904823,-839.79866452,-188.39255538,649.0,2630.0,6820.0,4190.0,639.0,22363.0,29312.0,6949.0,-1149.0,-34595.0,18329.0,52924.0,460.0,-18972.0,29667.0,29207.0,-40.0,0.0,0.0,40.0,10631.0,-1377.0,19348.0,8717.0,16055.0,-6661.0,45335.0,29280.0,80.0,0.0,80.0,0.0,2605.0,3756.0,13889.0,11284.0,0.7178519743642754,-981.7829889500001,-27.87391633,-148.91913885,-1158.57604413,-3081.0,偏空確認｜外資現貨大賣；外資期貨淨空增；投信賣超,-2
2025-11-17,73.3524278,-86.95463296,-42.03802215,-104.95543547,-160.59566278,-146.99345762,-1971.0,779.0,4997.0,4218.0,-428.0,21935.0,28879.0,6944.0,3015.0,-31526.0,19298.0,50824.0,6277.0,5817.0,36569.0,30292.0,-40.0,0.0,0.0,40.0,9662.0,-969.0,21584.0,11922.0,20432.0,4377.0,57852.0,37420.0,80.0,0.0,80.0,0.0,-1116.0,-3721.0,17337.0,18453.0,0.8032338769458859,-855.5152991700003,-145.20237552,-332.9777722,-1333.69544689,3069.0,偏多確認｜外資現貨大買；外資期貨淨多增；投信賣超,2
2025-11-18,-485.3789197,-31.90317648,-37.64410021,-153.77578946,-708.70198585,-191.41988967,2868.0,3726.0,7064.0,3338.0,572.0,22507.0,29787.0,7280.0,-3461.0,-35047.0,16232.0,51279.0,-8754.0,-15031.0,36663.0,45417.0,-40.0,0.0,0.0,40.0,8975.0,-687.0,23894.0,14919.0,26529.0,6097.0,64472.0,37943.0,80.0,0.0,80.0,0.0,2050.0,3166.0,21062.0,19012.0,0.881476521302419,-1167.2179813300004,-200.47587435000003,-476.53651068,-1844.23036636,-3521.0,偏空確認｜外資現貨大賣；外資期貨淨空增；投信賣超,-2
2025-11-19,-256.89012839,10.75226767,-48.55988754,-32.12026756,-326.81801582,-80.6801551,-584.0,1847.0,5043.0,3196.0,684.0,23191.0,30535.0,7344.0,238.0,-31047.0,15392.0,46439.0,-3044.0,-19425.0,19790.0,22834.0,-40.0,-40.0,0.0,40.0,769.0,-3891.0,5240.0,4471.0,12344.0,-8114.0,29869.0,17525.0,0.0,210.0,0.0,0.0,2213.0,1463.0,6537.0,4324.0,1.2475190839694656,-1339.2650613800001,-165.24010827,-591.59366878,-2096.09883843,4000.0,中性／雜訊｜外資現貨大賣；外資期貨淨多增；現貨賣／期貨多→可能回補或對沖,0
2025-11-20,131.06672651,13.42394479,18.36382881,36.90233892,199.75683903,55.26616773,-2216.0,-464.0,3854.0,4318.0,911.0,24102.0,31283.0,7181.0,5709.0,-24167.0,18243.0,42410.0,9522.0,12566.0,34374.0,24852.0,-40.0,0.0,0.0,40.0,1673.0,904.0,9437.0,7764.0,9737.0,-2607.0,39030.0,29293.0,100.0,100.0,100.0,0.0,1899.0,-314.0,10848.0,8949.0,1.1495178552506093,-1141.8416788100003,-142.09592109,-552.21989004,-1836.15748994,6880.0,偏多確認｜外資現貨大買；外資期貨淨多增,2
2025-11-21,-915.99036019,-10.2377126,-11.49402837,-141.24583068,-1078.96793184,-152.73985905,2659.0,2209.0,5946.0,3737.0,-64.0,24038.0,31645.0,7607.0,-7438.0,-33208.0,15579.0,48787.0,1136.0,-45628.0,29410.0,28274.0,-20.0,20.0,0.0,20.0,2109.0,2876.0,8809.0,6700.0,8063.0,-2056.0,33617.0,25554.0,150.0,50.0,150.0,0.0,2713.0,2107.0,10414.0,7701.0,1.1822000227040528,-1453.8402539700003,-104.91930958,-516.56719371,-2075.32675726,-9041.0,偏空確認｜外資現貨大賣；外資期貨淨空增,-2
2025-11-24,-299.55849627,-6.88614563,10.11388615,5.03852581,-291.29222994,15.15241196,-1204.0,958.0,5526.0,4568.0,161.0,24199.0,31807.0,7608.0,1910.0,-31186.0,17426.0,48612.0,5193.0,4057.0,34029.0,28836.0,-20.0,0.0,0.0,20.0,2216.0,107.0,12637.0,10421.0,10691.0,2628.0,41125.0,30434.0,150.0,0.0,150.0,0.0,1783.0,-930.0,11970.0,10187.0,0.9472184854000159,-1826.7511780400002,-24.85082225,-354.42132413,-2206.02332442,2022.0,中性／雜訊｜外資現貨大賣；外資期貨淨多增；現貨賣／期貨多→可能回補或對沖,0
2025-11-25,63.38446345,-20.34450321,9.26721062,19.83823953,72.14541039,29.10545015,-957.0,1.0,4720.0,4719.0,147.0,24346.0,32078.0,7732.0,-152.0,-29704.0,17872.0,47576.0,6125.0,932.0,38107.0,31982.0,-20.0,0.0,0.0,20.0,5577.0,3361.0,17018.0,11441.0,3099.0,-7592.0,42221.0,39122.0,150.0,0.0,150.0,0.0,3242.0,1459.0,15755.0,12513.0,0.9257844635092255,-1277.9877948900003,-13.29214898,-133.89598431000002,-1425.17592818,1482.0,偏多｜外資現貨大買；投信賣超,1
2025-11-26,124.22608882,120.21952422,28.65683032,-45.68410382,227.41833954,-17.0272735,-341.0,-359.0,5150.0,5509.0,115.0,24461.0,32389.0,7928.0,914.0,-28657.0,19514.0,48171.0,1119.0,-2334.0,24714.0,23595.0,-40.0,-20.0,0.0,40.0,4807.0,2.0,9799.0,4992.0,6853.0,-11110.0,37271.0,30418.0,150.0,0.0,150.0,0.0,2766.0,-1804.0,8546.0,5780.0,0.8721298091642005,-896.8715776800003,96.17510757,-70.24310271000002,-870.9395728199996,1047.0,偏多確認｜外資現貨大買；投信買超；選擇權 PCR 偏低≤0.88（≈P20）,2
2025-11-27,134.52960146,76.45285077,8.71481069,20.60312507,240.30038799,29.31793576,-1028.0,-1453.0,4469.0,5922.0,593.0,25054.0,32067.0,7013.0,612.0,-27961.0,19133.0,47094.0,3689.0,2570.0,30304.0,26615.0,-40.0,0.0,0.0,40.0,5889.0,1082.0,14254.0,8365.0,1750.0,-5103.0,45853.0,44103.0,150.0,0.0,150.0,0.0,2082.0,-684.0,12270.0,10188.0,0.8608110004209345,-893.4087027300002,159.20401355,-96.19133468000003,-830.3960238599998,696.0,偏多確認｜外資現貨大買；投信買超；選擇權 PCR 偏低≤0.88（≈P20）,2
2025-11-28,-194.69555406,48.46350911,61.47409593,55.52077046,-29.23717856,116.99486639,34.0,-1502.0,4228.0,5730.0,-167.0,24887.0,31821.0,6934.0,1587.0,-26321.0,20704.0,47025.0,2907.0,-1797.0,25489.0,22582.0,-40.0,0.0,0.0,40.0,5358.0,-535.0,12185.0,6827.0,5235.0,-13817.0,39473.0,34238.0,150.0,0.0,150.0,0.0,1248.0,-3147.0,9677.0,8429.0,0.7941731637258925,-172.1138966000002,217.90523526,173.54339075999997,219.3347294200001,1640.0,偏多｜外資現貨大賣；外資期貨淨多增；現貨賣／期貨多→可能回補或對沖,1
2025-12-01,-243.4923526,76.6983852,24.58618818,-46.48984785,-188.69762707,-21.90365967,1414.0,-17.0,4517.0,4534.0,-375.0,24512.0,31602.0,7090.0,-2650.0,-29032.0,18268.0,47300.0,-3055.0,-5962.0,26374.0,29429.0,-40.0,0.0,0.0,40.0,4336.0,-1022.0,13766.0,9430.0,13978.0,8743.0,46446.0,32468.0,150.0,0.0,150.0,0.0,1362.0,114.0,12262.0,10900.0,0.8907453145430771,-116.04775293000023,301.48976609,136.48731912999997,321.9293322900001,-2711.0,偏空確認｜外資現貨大賣；外資期貨淨空增；投信買超,-2
2025-12-02,135.75293316,13.24853968,15.56922245,18.86066894,183.43136423,34.42989139,-334.0,-357.0,4369.0,4726.0,-413.0,24099.0,31134.0,7035.0,669.0,-28363.0,18502.0,46865.0,-3077.0,-22.0,30015.0,33092.0,-40.0,0.0,0.0,40.0,4893.0,557.0,16257.0,11364.0,13003.0,-975.0,50058.0,37055.0,150.0,0.0,150.0,0.0,1347.0,-15.0,14055.0,12708.0,0.8645506551024175,-43.67928322000023,335.08280898,141.81176037,433.2152861300001,669.0,偏多｜外資現貨大買；選擇權 PCR 偏低≤0.88（≈P20）,1
2025-12-03,162.1480602,14.0442304,18.42804641,20.21393272,214.83426973,38.64197913,664.0,248.0,4624.0,4376.0,-76.0,24023.0,30919.0,6896.0,-861.0,-29224.0,18808.0,48032.0,-96.0,-13103.0,23755.0,23851.0,-40.0,0.0,0.0,40.0,4108.0,-956.0,10000.0,5892.0,19892.0,-2439.0,43620.0,23728.0,150.0,0.0,150.0,0.0,1855.0,-2706.0,8970.0,7115.0,0.897,-5.757311840000227,228.90751515999997,197.48101299999996,420.63121632000014,-861.0,偏多｜外資現貨大買,1
2025-12-04,103.45999632,-6.51930842,6.83226782,6.22338828,109.996344,13.0556561,136.0,385.0,4840.0,4455.0,89.0,24112.0,31007.0,6895.0,-215.0,-29439.0,19214.0,48653.0,2758.0,2854.0,31450.0,28692.0,-40.0,0.0,0.0,40.0,4656.0,548.0,12979.0,8323.0,23433.0,3541.0,52189.0,28756.0,150.0,0.0,150.0,0.0,1644.0,-211.0,11092.0,9448.0,0.8546112951691194,-36.826916980000235,145.93535597000002,181.21873333999997,290.3271723300001,-215.0,偏多｜外資現貨大買；選擇權 PCR 偏低≤0.88（≈P20）,1
2025-12-05,368.78028912,-5.05387079,22.48952065,33.99928522,420.2152242,56.48880587,-1304.0,-919.0,4590.0,5509.0,174.0,24286.0,31065.0,6779.0,2550.0,-26823.0,21744.0,48567.0,2845.0,-4174.0,26671.0,23826.0,-40.0,0.0,0.0,40.0,4729.0,-209.0,12258.0,7529.0,14070.0,-10664.0,42141.0,28071.0,150.0,0.0,150.0,0.0,1481.0,-2288.0,9945.0,8464.0,0.8113069016152716,526.6489261999998,92.41797607,120.71267282,739.7795750900002,2616.0,偏多確認｜外資現貨大買；外資期貨淨多增；選擇權 PCR 偏低≤0.88（≈P20）,2
2025-12-08,140.87614446,1.50345516,19.1593872,30.47969868,192.0186855,49.63908588,-62.0,-974.0,4633.0,5607.0,187.0,24473.0,31117.0,6644.0,-645.0,-27463.0,22295.0,49758.0,6519.0,3674.0,30977.0,24458.0,-40.0,0.0,0.0,40.0,5783.0,1054.0,15791.0,10008.0,15658.0,1588.0,48520.0,32862.0,150.0,0.0,150.0,0.0,1509.0,28.0,13820.0,12311.0,0.8751820657336458,911.0174232599998,17.22304603,192.25541836999997,1120.49588766,-640.0,偏多｜外資現貨大買；選擇權 PCR 偏低≤0.88（≈P20）,1
2025-12-09,-58.88471251,-6.06058974,15.486352,5.7229335,-43.73601675,21.2092855,1438.0,457.0,5544.0,5087.0,-147.0,24326.0,30973.0,6647.0,-3897.0,-31427.0,20194.0,51621.0,4119.0,-2400.0,34695.0,30576.0,-40.0,0.0,0.0,40.0,4892.0,-891.0,16580.0,11688.0,19135.0,3477.0,52057.0,32922.0,150.0,0.0,150.0,0.0,1855.0,346.0,16015.0,14160.0,0.9659227985524729,716.3797775899998,-2.0860833900000006,179.03481248,893.3285066800001,-3964.0,偏空確認｜外資現貨大賣；外資期貨淨空增,-2
2025-12-10,196.07451411,18.39673496,26.52754425,26.08667828,267.0854716,52.61422253,-1577.0,-1130.0,4622.0,5752.0,583.0,24909.0,31481.0,6572.0,2728.0,-28629.0,21765.0,50394.0,7917.0,36.0,29411.0,21494.0,-40.0,0.0,0.0,40.0,4967.0,959.0,12037.0,7070.0,13797.0,-18526.0,43583.0,29786.0,150.0,0.0,150.0,0.0,2718.0,-2968.0,11853.0,9135.0,0.984713799119382,750.3062314999997,2.2664211699999974,193.00705588,945.5797085500002,2798.0,偏多確認｜外資現貨大買；外資期貨淨多增,2
2025-12-11,-189.76810065,21.01997667,-4.63875546,-20.25326293,-193.64014237,-24.89201839,1545.0,395.0,5614.0,5219.0,-407.0,24502.0,31196.0,6694.0,-2324.0,-31008.0,21050.0,52058.0,2039.0,-5878.0,33741.0,31702.0,-40.0,0.0,0.0,40.0,5197.0,230.0,15934.0,10737.0,16222.0,2425.0,49729.0,33507.0,150.0,0.0,150.0,0.0,2983.0,265.0,14941.0,11958.0,0.9376804317810971,457.0781345299998,29.805706259999997,155.05938139,641.9432221800001,-2379.0,偏空確認｜外資現貨大賣；外資期貨淨空增；投信買超,-2
2025-12-12,166.239245,13.47533033,22.59029689,51.62262417,253.92749639,74.21292106,-621.0,-218.0,5310.0,5528.0,-266.0,24236.0,30792.0,6556.0,1889.0,-29032.0,22121.0,51153.0,3154.0,-10666.0,24382.0,21228.0,-40.0,0.0,0.0,40.0,6404.0,-854.0,15342.0,8938.0,10651.0,-12446.0,42519.0,31868.0,150.0,0.0,150.0,0.0,4091.0,269.0,15742.0,11651.0,1.0260722200495371,254.53709040999976,48.33490738,172.78349658,475.65549437000016,1976.0,偏多確認｜外資現貨大買；外資期貨淨多增,2
2025-12-15,-489.94972132,-21.23208168,17.32498206,-53.88113405,-547.73795499,-36.55615199,2001.0,1567.0,7696.0,6129.0,-97.0,24139.0,30625.0,6486.0,-4654.0,-33686.0,20312.0,53998.0,4465.0,1311.0,37665.0,33200.0,-40.0,0.0,0.0,40.0,8287.0,1883.0,21470.0,13183.0,16246.0,5595.0,51661.0,35415.0,250.0,100.0,250.0,0.0,5102.0,1011.0,19907.0,14805.0,0.9272007452258966,-376.2887753700002,25.599370539999995,86.58825870999999,-264.1011461199999,-4654.0,偏空確認｜外資現貨大賣；外資期貨淨空增；投信賣超,-2
2025-12-16,-595.00908751,36.31124945,-11.99377309,-137.2459525,-707.93756365,-149.23972559,71.0,1674.0,7997.0,6323.0,858.0,24997.0,31370.0,6373.0,-527.0,-34213.0,17364.0,51577.0,5601.0,1136.0,46708.0,41107.0,-40.0,0.0,0.0,40.0,8588.0,301.0,25310.0,16722.0,13445.0,-2801.0,57442.0,43997.0,250.0,0.0,250.0,0.0,6236.0,1134.0,24288.0,18052.0,0.9596207032793362,-912.4131503700003,67.97120973,-83.86075238000001,-928.3026930199999,-527.0,偏空｜外資現貨大賣；投信買超,-1
2025-12-17,-354.33545584,7.97557087,87.20868218,22.70319074,-236.44801205,109.91187292,518.0,-79.0,5329.0,5408.0,183.0,25180.0,31388.0,6208.0,-274.0,-29032.0,16177.0,45209.0,-4435.0,-23564.0,17334.0,21769.0,0.0,0.0,0.0,0.0,4100.0,-4566.0,8545.0,4445.0,11315.0,-7226.0,26065.0,14750.0,0.0,0.0,0.0,0.0,183.0,453.0,5055.0,4872.0,0.5915740198946753,-1462.8231203200003,57.550045639999986,-26.56310199000002,-1431.8361766699998,5181.0,中性／雜訊｜外資現貨大賣；外資期貨淨多增；現貨賣／期貨多→可能回補或對沖,0
